frame,similarity_next,incremental_drift
1,-0.12170489413330499,68.42489144953834
2,0.733033125403305,29.93452564619826
3,0.0900365150502764,39.366968224361
4,0.6902059783918499,10.483074371952801
5,0.8508732621768276,7.167207391699576
6,0.9835458247210218,2.411055759896505
7,0.9882972387877957,1.7331258069705997
8,0.3674473160007865,10.405483690516448
9,0.9969447388916699,0.5463432721288404
10,0.9974341811096725,0.4910229649504598
11,0.9991152864614447,0.2885626578113031
12,0.28885064116166315,11.280944983462833
13,0.9475596769864916,4.909112612376815
14,0.20604881596827113,14.199363393733906
15,0.8809214358055196,3.525377204504786
16,0.9888405291604054,1.1123759715289128
17,0.9994388665494678,0.24989545182936637
18,0.5149199386816083,7.224280868074479
19,0.9994757703968126,0.23651498942210544
20,0.2587801208738673,10.717707011695145
21,0.3501727886708196,10.179362520722915
22,0.899864358968738,3.3393864435584337
23,0.28071045390850635,10.710966402041507
24,0.4321829371280036,9.765767487876076
25,0.44078391560715735,9.76562942709114
26,0.9997530107417407,0.23495457101493675
27,0.8014805514822358,6.393579012409772
28,0.07523181164173343,27.996498662818322
29,-0.21599026249178635,32.77543341362655
30,-0.05751881543798569,49.11771927787386
31,-0.059337868365783954,49.18284868813466
32,0.9998699140601183,0.23465724552832903
