frame,similarity_next,incremental_drift
1,0.5830709805207726,50.263895801988795
2,0.728124216154493,25.77466376890266
3,0.8863108742198296,15.413376203620228
4,0.9038314541360583,8.759915435017431
5,0.9037445368898177,8.31654042629473
6,0.7722803859119429,12.139545621892562
7,0.8402222063210077,7.99225775609374
8,0.9781778906976217,3.0743788014646443
9,0.9901286600498806,1.9848704485727293
10,0.8486663615880036,6.599554608365681
11,0.8193308818968763,6.664440650741849
12,0.9923344482492527,1.4312782653332001
13,0.8778169124541292,5.302742181050287
14,0.7917491158442109,6.247494582074479
15,0.9612810373440894,2.3554240469762906
16,0.9433966114372321,2.7753723354598985
17,0.9571886213247196,2.396791917289232
18,0.9357998136115776,3.4042518331486518
19,0.9458215053574923,3.09239036795073
20,0.9234991661974727,3.5588372505357375
21,0.9950053589177802,0.8147117037050134
22,0.9960257667355109,0.729098538635174
23,0.9949666620066007,0.822965909133343
24,0.966073037206602,2.1499621960608923
25,0.9974516975773013,0.6001126470413001
26,-0.29022857927231605,13.569917437530673
27,0.9978227039970949,0.5752005001714556
28,0.9974104139006981,0.6260642661911502
29,0.9983990882606033,0.5094812015825501
30,0.9989604015296691,0.4158688832524643
31,0.9985693706214928,0.5048823801234145
32,0.9990692935302579,0.40708643546756174
33,0.9633379751729669,2.516028893761545
34,0.997857175922779,0.645328246659778
35,0.9757353350738671,2.130177103511845
36,0.974434298906738,2.21225733620183
37,0.9990227688127028,0.47289594390764617
38,0.9990487142934347,0.46357821224600937
39,0.9989194647581923,0.5191945402518101
40,0.9983510468111227,0.6152979008354246
41,0.9988764170575872,0.5497741470641023
42,0.9990098619806655,0.5201743203211988
43,0.9987447708358552,0.593754374902227
44,0.9987350993622597,0.6101531426836084
45,0.9988287264252573,0.6189199191511717
46,0.9985306465725894,0.6920116871402449
47,0.9988380232799068,0.6499734421361766
48,0.9989805114115906,0.6293044666026086
49,0.9988427082396112,0.7181455975166638
