frame,similarity_next,incremental_drift
1,-0.0902773788238834,76.62895148859923
2,0.7413987964703234,28.606664741192617
3,0.07983142121098993,38.32379336225078
4,0.6929247982627549,10.60137049044648
5,0.8136915212500184,8.474788866115295
6,0.9794693608326048,2.571826176299349
7,0.9884952779310894,1.6780416233593953
8,0.31767243396348,10.399349000610195
9,0.997856391894812,0.438310065301176
10,0.9953654508689426,0.6168247072012928
11,0.9989271148330577,0.2981571699219978
12,0.1798843547577733,13.498012766968284
13,0.9264628967862008,4.977988289305406
14,0.21725024748326638,11.861066021233192
15,0.999198776749026,0.2504110648253349
16,0.9846793008253649,1.1022595978384946
17,0.9992473431668092,0.2461265897463862
18,0.9992627741848974,0.24537603628841848
19,-0.008074333466297962,11.332713607720807
20,0.8566784758785086,5.1730097834058215
21,0.24403457136026974,10.659961594283315
22,0.9994451185564439,0.24347508365675044
23,0.9994677003262709,0.24268085839896783
24,0.8383766066327152,4.278811869285268
25,0.42868029353524134,9.763204364947836
26,0.9997345599321894,0.24264809761305248
27,-0.0018937355970013864,28.345154794952943
28,0.9999854604361049,0.14288126805178653
29,-0.0030944840314265296,28.447477589887182
30,0.1718812872503641,18.15390109013438
31,0.9999019605008677,0.24176528507388798
