frame,similarity_next,incremental_drift
1,0.6521037467252019,51.00809265239693
2,0.7923551575535335,24.031172377371778
3,0.9678133299292823,7.786721617824456
4,0.48008829817388077,25.443617503846383
5,0.9790483059396374,3.585353228264538
6,0.9904545614013502,2.338968309569656
7,0.9817244231380449,3.031069519794591
8,0.2054649073173175,15.274410502094547
9,0.9767756728670179,1.5996626069465385
10,0.8454900910250323,3.7159277244879236
11,0.9959196061360649,0.5924530538291544
12,0.7549015705738797,5.072496460599983
13,0.9799819889676368,1.53706202283947
14,0.6402814288528624,5.906932517290699
15,0.9975348855359293,0.41713979515778643
16,0.9946455486601452,0.6152141758769452
17,0.9986784640454579,0.3078025796647836
18,0.9986298122520507,0.309958386063364
19,0.9987101010423673,0.2986723296941086
20,0.5846899288370054,5.094187267297204
21,0.9983968209619716,0.29845662659595684
22,0.9987615045460186,0.26307951208471136
23,0.9986939332418101,0.27277523550777655
24,0.9988995083893871,0.2519248112763763
25,0.9988303056946796,0.2604790167685863
26,0.998974764923981,0.25011849841679307
27,0.9986230962426323,0.2911145448514899
28,0.9973974500597604,0.39771646421759527
29,0.9967313702938435,0.4515329891239328
30,0.9773672428814485,1.2234742109449648
31,0.9904874047921318,0.8101867148078413
32,0.9992606617207448,0.24484995803029022
33,0.6216540339404848,5.245443730287465
34,0.999242353146476,0.2553713162332769
35,0.9989938205176762,0.2956407382412029
36,0.9657940727804437,1.6430202059816947
37,0.9991523072614192,0.28344127016934684
38,0.9982630672794739,0.4118360049096262
39,0.9837752429263746,1.1901243611005023
40,0.9346004867380234,2.518129415846079
41,0.9447974375253215,2.35698945801606
42,0.7354633699144857,6.835529497221753
43,0.827933332554708,5.727859167953494
44,0.970713414809931,2.3423123748451906
45,0.9921489163307126,1.2950898320378725
46,0.9976345304993584,0.8083318697444939
47,0.9809495616604356,2.1182456564330154
48,0.9983753757600239,0.7943932677985416
49,0.8251700556929401,11.7945121043763
