frame,similarity_next,incremental_drift
1,0.6318469580684455,45.256948618985696
2,0.6868077080708285,28.200705061588128
3,0.8875433509284093,14.931123698608278
4,0.9075622281253976,9.131309182704035
5,0.9642840589571804,4.512226015829515
6,0.9417471323785876,4.865416844393955
7,0.8700171261777258,6.369631800011138
8,0.9865717120114794,1.9418569466168767
9,0.8551547772867554,5.295261403939289
10,0.9080214648541107,4.065964018406731
11,0.7646861549926527,6.20165790869073
12,0.9799837589860606,2.0810229495706465
13,0.9880968682278266,1.3790442223544765
14,0.9883302271469229,1.2379452592225328
15,0.9918081854359684,0.9498478258085661
16,0.9926237607016508,0.8684877349367395
17,0.9952220426546351,0.6848957054729591
18,0.9952233766728846,0.6605592470015246
19,0.9759723398738508,1.433542432809894
20,0.987443830449092,1.0327479872973961
21,0.9738336139597661,1.486891190655953
22,0.9940521453643333,0.7109955826371596
23,0.990179732892599,0.9133170583935444
24,0.9708060252002624,1.587051489843563
25,0.9975819560929908,0.4634177429917193
26,0.9963288683599496,0.5810575638044281
27,0.9913086815863438,0.9041721963554087
28,0.9924373462852547,0.8559279744961047
29,0.9958280210693363,0.6517467119895191
30,0.9987569519493488,0.378354120265806
31,0.9983752872325679,0.4472782456154084
32,0.25323428148112503,10.005281348700514
33,0.45191648079530505,10.305350026163568
34,0.9991550386329632,0.4500673558513597
35,0.9995296909212975,0.34466818259049437
36,0.9995569830165728,0.3419436342377601
37,0.998799925384734,0.5554193104860213
38,0.9993686571119673,0.40817197998571364
39,0.9994909864877974,0.3796887312959709
40,0.9991478010045558,0.4839876422138562
41,0.9986855455637695,0.6004080529455037
42,0.9990778956075582,0.52935265447315
43,0.9983515117621048,0.6918424350934775
44,0.999065489594812,0.5450528482832611
45,0.9991212257674015,0.5462397854921756
46,0.9989608565806593,0.610666967379492
47,0.9993524049058675,0.5103615649109409
48,0.9987898664261778,0.6727136385102707
49,0.9984975166202155,0.777084041167846
