frame,similarity_next,incremental_drift
1,0.5179613987349931,62.310788791101196
2,0.653246545131781,41.19230105169199
3,0.270215371729295,42.265330000378256
4,0.77314834711411,10.776764618120232
5,0.8196418377408299,7.8589016326662104
6,0.6436686077248153,9.337335079194961
7,0.6732356408943336,8.554829263673033
8,0.8528718597013767,5.9590238710470045
9,0.9898131480918513,1.6163444772287945
10,0.969116786590973,2.7871056549474598
11,0.8673722306346862,5.453576456833526
12,0.6988280942097275,6.950389072118709
13,0.99811731170127,0.5909844107120688
14,0.7804662784884085,5.63944282890505
15,0.9537398675756585,2.626623629307944
16,0.9032707530933035,3.9801990563205596
17,0.9994802165237329,0.30417737475881174
18,0.9992560002954092,0.3588964343113739
19,-0.154514002092805,11.647723627754095
20,0.9986371541773558,0.32244741810609545
21,0.9986361682570057,0.3142062999254324
22,0.9986641249894174,0.30490515357371795
23,0.9886621129246937,0.8697923704765516
24,0.9987252363100663,0.285932758567542
25,0.9987034704555905,0.286969452467214
26,0.9986830191995393,0.2889212375314344
27,0.9987673242322292,0.2808501219603125
28,0.9341630041463875,2.046231132937428
29,0.9987707714036773,0.2838735197138669
30,0.9988692532658541,0.2779988787727399
31,0.9989019935354897,0.27984158110512947
32,0.9989330519555254,0.2831187990640771
33,0.8276874779889648,3.6959141174543197
34,0.9991421941200809,0.29813150240944863
35,0.9992011316143752,0.2979231912237278
36,0.9991489378600716,0.31673464808712776
37,0.9992214858306152,0.31102612148498765
38,0.9991989955435577,0.32483442181916333
39,0.2965337605616092,13.566041921032053
40,0.3077024649104896,13.56758227117934
41,0.9990830882850636,0.38771593082217515
42,0.4841228234645642,10.263506160917167
43,0.9938022384168649,1.4149745432724898
44,0.9449941509123383,4.023998684646918
45,0.9684715615565814,3.1481500239549414
46,0.9761678763087307,2.911063077004816
47,0.9992465314316357,0.5482794239713864
48,0.9354909004330192,4.800879834179098
49,0.9194297554311861,5.5727984337156355
