frame,similarity_next,incremental_drift
1,-0.13574162522120065,65.26450363875706
2,0.7049072641732399,26.79992085591577
3,0.9099246975479214,13.321479764155038
4,0.09029415923891568,33.35142147973604
5,0.8712625874033648,7.433447531256979
6,0.9233419989911769,4.676306458239562
7,0.9925341226828353,1.4029490197236485
8,0.40273816998869905,10.859417518208224
9,0.9961452860385224,0.6655056328830423
10,0.9941188898642875,0.7708935461405243
11,0.9988454667520708,0.34292948850474386
12,0.2656017092846832,11.563153495248793
13,0.9698138664529042,3.184102014050037
14,0.9315756000936395,4.71495130288904
15,0.2381633740796098,12.299189786618527
16,0.9993413293319702,0.250205489662682
17,0.9870046698048824,1.1159490545830897
18,0.5910481591755767,6.322983910145882
19,0.9994147617829181,0.24332890488970357
20,0.9994234755009971,0.24392733639054456
21,0.23263159994251228,11.621720969703992
22,0.2395038339968429,11.615229248734444
23,0.9994840368199076,0.24093607237716574
24,0.6534671527245526,6.532274155109903
25,0.9996155325165013,0.24027730545261794
26,0.5519294954553575,9.60362432210995
27,0.9997872695356123,0.24018177123629444
28,0.08573981154599297,28.70190199940444
29,-0.27074393412876285,30.662764391522042
30,0.2955544494311545,14.953606871425555
31,0.9548838822170982,4.526106493476635
32,-0.015515304809354355,49.51329664645673
