frame,similarity_next,incremental_drift
1,0.42762948142981483,58.40347874006532
2,0.6489398427047658,32.319170489631226
3,0.8110723266503779,19.558185849506746
4,0.8878277598953992,10.08054275960203
5,0.8774284930457924,8.811372984245406
6,0.9144860819205887,6.653768987501097
7,0.9154353655515615,6.770470090593396
8,0.6879013783564858,12.195294363038236
9,0.9464771507892333,3.4829835358695727
10,0.9261670960675117,3.7923888819206173
11,0.8264468453083692,5.7748080267892705
12,0.9491701193018438,3.2689596149961497
13,0.990031653898551,1.3889955053304468
14,0.9915741680772212,1.1128770875868765
15,0.9944592131893082,0.8738221748897748
16,0.9950177615787101,0.7632922480762089
17,0.9945371732937156,0.7642740427049581
18,0.9955304742557475,0.6694195542931722
19,0.7612562528195366,4.660138937974491
20,0.9936876160448563,0.7250703977869727
21,0.9964615351311157,0.5431345840800962
22,0.9937652562737045,0.7207849669694127
23,0.9973367460555271,0.4726123493863758
24,0.9925234287671534,0.8050639718229101
25,0.9913668395644508,0.8732465925514992
26,0.9947643053855609,0.7001366257752437
27,0.9972791379961168,0.5274528825378761
28,0.9962958152574584,0.6145123936923074
29,0.9983804020913436,0.43142284191785213
30,0.9976156760934467,0.5306233805283112
31,0.9982687974555196,0.46690183231107296
32,0.9989542193375924,0.383780836734676
33,0.949056600883702,2.5216092964158943
34,-0.06510517973226676,14.483869135956231
35,0.9989868900279754,0.5358476011539168
36,0.9972310187605455,0.8789971854829962
37,0.9967379628370013,0.9732370130227207
38,0.9985204532772567,0.6591433252746665
39,0.9968855888934164,0.969823427070667
40,0.9993658049525698,0.4578635692154212
41,0.9993540379332497,0.48116529057770874
42,0.9992587847706221,0.5042975688151744
43,0.9985925656171017,0.6957779243460488
44,0.9993234100933494,0.5102440609419383
45,0.9985445427389122,0.7462743779849967
46,0.9989248326479003,0.654883534961512
47,0.9993355498745966,0.5556267531767123
48,0.9993326375240602,0.5691390583855801
49,0.9991616821203095,0.6474112272079908
